"","-1","-0.98","-0.96","-0.94","-0.92","-0.9","-0.88","-0.86","-0.84","-0.82","-0.8","-0.78","-0.76","-0.74","-0.72","-0.7","-0.68","-0.66","-0.64","-0.62","-0.6","-0.58","-0.56","-0.54","-0.52","-0.5","-0.48","-0.46","-0.44","-0.42","-0.4","-0.38","-0.36","-0.34","-0.32","-0.3","-0.28","-0.26","-0.24","-0.22","-0.2","-0.18","-0.16","-0.14","-0.12","-0.1","-0.08","-0.06","-0.04","-0.02","0","0.02","0.04","0.06","0.08","0.1","0.12","0.14","0.16","0.18","0.2","0.22","0.24","0.26","0.28","0.3","0.32","0.34","0.36","0.38","0.4","0.42","0.44","0.46","0.48","0.5","0.52","0.54","0.56","0.58","0.6","0.62","0.64","0.66","0.68","0.7","0.72","0.74","0.76","0.78","0.8","0.82","0.84","0.86","0.88","0.9","0.92","0.94","0.96","0.98"
"178142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1149,4233,7245,7673,7309,5927,4674,3735,2919,2082,1387,860,547,366,223,143,97,61,38,40,33,19,13,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"178243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,541,2427,4485,6027,6370,5625,4950,3976,3238,2530,1984,1676,1259,1128,953,748,667,570,450,352,273,206,125,127,85,54,20,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"181232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,304,1962,4532,6860,7796,7555,6139,4828,3625,2692,1781,1095,717,477,210,139,73,35,29,14,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"182436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,824,3133,5835,7570,7602,7157,5794,4395,3126,2025,1286,908,486,321,199,101,40,27,10,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1945,5489,8215,9013,7857,5822,4183,2841,1808,1103,740,588,408,252,200,136,54,30,24,12,17,8,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"187345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,675,2506,4034,4555,5029,5171,4994,4564,3979,3292,2740,2237,1780,1328,1026,761,572,435,367,254,153,126,70,69,55,41,36,13,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,496,2654,5330,7013,7012,6307,5012,4130,3281,2519,1988,1551,1171,845,565,391,269,149,93,39,18,13,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"191336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1419,4112,6101,6796,6887,6014,4993,4153,3182,2357,1592,1100,770,437,335,237,143,87,33,18,14,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,461,1730,3324,4700,5238,5326,5280,4968,4627,3870,2971,2303,1857,1415,1002,642,398,294,211,123,67,34,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"192641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1493,4526,6967,7597,6950,6009,4861,3815,2809,2012,1462,927,575,371,236,111,51,16,11,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
