source_id,target_id,source,target,S2T,T2S
357,352,PAC,ABmg,1,1
357,356,PAC,CE,1,0
358,50,AHA,MD,1,0
358,56,AHA,MDmc,1,0
358,82,AHA,14,1,0
358,93,AHA,32,1,0
358,237,AHA,36,0,1
358,239,AHA,36r,1,0
358,343,AHA,B,0,1
358,344,AHA,Bla,0,1
358,345,AHA,Abpc,0,1
358,348,AHA,Bvl,0,1
358,349,AHA,ABv,0,1
358,352,AHA,ABmg,0,1
359,89,PAC2,13,1,0
359,237,PAC2,36,0,1
359,238,PAC2,36c,1,0
359,239,PAC2,36r,1,1
359,240,PAC2,TG,1,1
359,267,PAC2,CA1,0,1
359,289,PAC2,20,1,0
359,290,PAC2,AITv,1,0
359,344,PAC2,Bla,0,1
359,345,PAC2,Abpc,0,1
359,347,PAC2,ABd,0,1
359,348,PAC2,Bvl,0,1
359,349,PAC2,ABv,0,1
359,351,PAC2,ABvm,0,1
359,352,PAC2,ABmg,0,1
360,240,Co,TG,1,1
360,249,Co,ENT,1,0
360,267,Co,CA1,0,1
360,288,Co,TE,1,0
360,343,Co,B,1,0
360,344,Co,Bla,0,1
360,345,Co,Abpc,0,1
360,352,Co,ABmg,0,1
361,50,COp,MD,1,0
361,232,COp,TF,1,0
361,237,COp,36,0,1
361,343,COp,B,0,1
361,347,COp,ABd,0,1
361,348,COp,Bvl,0,1
361,349,COp,ABv,0,1
361,351,COp,ABvm,0,1
362,237,NLOT,36,0,1
362,239,NLOT,36r,1,1
362,347,NLOT,ABd,0,1
362,349,NLOT,ABv,0,1
363,50,COa,MD,1,0
363,92,COa,13a,1,0
363,228,COa,Iapm,1,0
363,229,COa,Iai,1,0
363,237,COa,36,0,1
363,239,COa,36r,1,1
363,347,COa,ABd,0,1
363,348,COa,Bvl,0,1
363,349,COa,ABv,0,1
363,351,COa,ABvm,0,1
364,10,L,ML,0,1
364,11,L,Re,0,1
364,13,L,PAa,0,1
364,17,L,Cif,0,1
364,18,L,Cdc,0,1
364,50,L,MD,1,0
364,56,L,MDmc,1,0
364,82,L,14,1,0
364,84,L,14r,1,0
364,88,L,Gu,1,0
364,89,L,13,1,0
364,92,L,13a,1,1
364,93,L,32,1,0
364,94,L,FD,1,0
364,100,L,12,1,0
364,105,L,12l,0,1
364,108,L,11m,1,0
364,201,L,24,1,0
364,217,L,25,1,0
364,218,L,Insula,1,0
364,224,L,Idg,1,0
364,225,L,Ia,1,0
364,227,L,Iam,0,1
364,228,L,Iapm,1,0
364,229,L,Iai,1,1
364,232,L,TF,1,1
364,236,L,35,1,1
364,237,L,36,1,1
364,238,L,36c,1,1
364,239,L,36r,1,1
364,240,L,TG,1,1
364,241,L,TPPro,1,1
364,249,L,ENT,1,0
364,250,L,EL,1,0
364,251,L,ELr,1,0
364,252,L,ELc,1,0
364,253,L,EI,1,0
364,255,L,28m,1,0
364,264,L,TH,1,1
364,282,L,TA,1,0
364,288,L,TE,1,1
364,289,L,20,1,1
364,290,L,AITv,1,1
364,291,L,CIT,0,1
364,294,L,21,0,1
364,295,L,AITd,0,1
364,296,L,TEa,0,1
364,298,L,PIT,1,1
364,325,L,V4,1,0
364,343,L,B,1,1
364,344,L,Bla,1,1
364,345,L,Abpc,1,1
364,346,L,Bi,1,0
364,350,L,MB,0,1
364,351,L,ABvm,1,0
364,352,L,ABmg,1,1
364,353,L,A,1,0
364,355,L,ME,1,0
364,356,L,CE,1,1
364,357,L,PAC,1,1
364,358,L,AHA,1,0
364,359,L,PAC2,1,0
364,360,L,Co,0,1
364,361,L,COp,1,0
364,362,L,NLOT,1,0
364,363,L,COa,1,0
366,10,Ldi,ML,0,1
366,34,Ldi,Pul,0,1
366,82,Ldi,14,0,1
366,89,Ldi,13,0,1
366,92,Ldi,13a,0,1
366,93,Ldi,32,0,1
366,95,Ldi,10,0,1
366,100,Ldi,12,0,1
366,106,Ldi,11,0,1
366,109,Ldi,9,0,1
366,113,Ldi,46,0,1
366,123,Ldi,8,0,1
366,125,Ldi,45,0,1
366,132,Ldi,6,0,1
366,201,Ldi,24,0,1
366,217,Ldi,25,0,1
366,219,Ldi,Ig,0,1
366,222,Ldi,Pi,0,1
366,224,Ldi,Idg,0,1
366,225,Ldi,Ia,0,1
366,232,Ldi,TF,0,1
366,236,Ldi,35,0,1
366,237,Ldi,36,0,1
366,238,Ldi,36c,0,1
366,239,Ldi,36r,0,1
366,241,Ldi,TPPro,0,1
366,248,Ldi,PHC,0,1
366,249,Ldi,ENT,0,1
366,264,Ldi,TH,0,1
366,270,Ldi,STG,0,1
366,288,Ldi,TE,0,1
366,298,Ldi,PIT,0,1
366,302,Ldi,STSd,0,1
366,345,Ldi,Abpc,1,0
366,346,Ldi,Bi,1,1
366,347,Ldi,ABd,0,1
366,349,Ldi,ABv,0,1
366,351,Ldi,ABvm,1,1
366,352,Ldi,ABmg,1,0
366,353,Ldi,A,1,0
366,355,Ldi,ME,1,0
366,356,Ldi,CE,1,0
366,357,Ldi,PAC,1,0
366,358,Ldi,AHA,1,0
366,359,Ldi,PAC2,1,0
366,361,Ldi,COp,1,0
366,362,Ldi,NLOT,1,0
366,363,Ldi,COa,1,0
367,82,Ld,14,0,1
367,89,Ld,13,0,1
367,92,Ld,13a,0,1
367,93,Ld,32,0,1
367,95,Ld,10,0,1
367,100,Ld,12,0,1
367,106,Ld,11,0,1
367,109,Ld,9,0,1
367,113,Ld,46,0,1
367,125,Ld,45,0,1
367,201,Ld,24,0,1
367,217,Ld,25,0,1
367,219,Ld,Ig,0,1
367,222,Ld,Pi,0,1
367,224,Ld,Idg,0,1
367,225,Ld,Ia,0,1
367,232,Ld,TF,0,1
367,236,Ld,35,0,1
367,237,Ld,36,0,1
367,238,Ld,36c,0,1
367,239,Ld,36r,1,1
367,241,Ld,TPPro,0,1
367,248,Ld,PHC,0,1
367,249,Ld,ENT,0,1
367,264,Ld,TH,0,1
367,270,Ld,STG,0,1
367,288,Ld,TE,0,1
367,298,Ld,PIT,0,1
367,302,Ld,STSd,0,1
367,347,Ld,ABd,0,1
367,349,Ld,ABv,0,1
367,351,Ld,ABvm,0,1
367,366,Ld,Ldi,0,1
368,10,Lv,ML,0,1
368,34,Lv,Pul,0,1
368,82,Lv,14,0,1
368,89,Lv,13,0,1
368,92,Lv,13a,0,1
368,93,Lv,32,0,1
368,95,Lv,10,0,1
368,100,Lv,12,0,1
368,109,Lv,9,0,1
368,113,Lv,46,0,1
368,201,Lv,24,0,1
368,217,Lv,25,0,1
368,219,Lv,Ig,0,1
368,222,Lv,Pi,0,1
368,224,Lv,Idg,0,1
368,225,Lv,Ia,0,1
368,232,Lv,TF,0,1
368,236,Lv,35,0,1
368,237,Lv,36,0,1
368,238,Lv,36c,0,1
368,239,Lv,36r,0,1
368,241,Lv,TPPro,0,1
368,248,Lv,PHC,0,1
368,249,Lv,ENT,0,1
368,264,Lv,TH,0,1
368,270,Lv,STG,0,1
368,288,Lv,TE,0,1
368,298,Lv,PIT,0,1
368,302,Lv,STSd,0,1
368,345,Lv,Abpc,1,0
368,346,Lv,Bi,1,0
368,348,Lv,Bvl,0,1
368,351,Lv,ABvm,1,1
368,352,Lv,ABmg,1,0
368,353,Lv,A,1,0
368,354,Lv,I,1,0
368,355,Lv,ME,1,0
368,356,Lv,CE,1,0
368,357,Lv,PAC,1,0
368,358,Lv,AHA,1,0
368,359,Lv,PAC2,1,0
368,361,Lv,COp,1,0
368,362,Lv,NLOT,1,0
368,363,Lv,COa,1,0
368,366,Lv,Ldi,1,1
369,82,Lvl,14,0,1
369,89,Lvl,13,0,1
369,92,Lvl,13a,0,1
369,93,Lvl,32,0,1
369,95,Lvl,10,0,1
369,100,Lvl,12,0,1
369,106,Lvl,11,0,1
369,201,Lvl,24,0,1
369,217,Lvl,25,0,1
369,219,Lvl,Ig,0,1
369,222,Lvl,Pi,0,1
369,224,Lvl,Idg,0,1
369,225,Lvl,Ia,0,1
369,232,Lvl,TF,0,1
369,236,Lvl,35,0,1
369,237,Lvl,36,0,1
369,238,Lvl,36c,0,1
369,239,Lvl,36r,1,1
369,241,Lvl,TPPro,1,1
369,248,Lvl,PHC,0,1
369,249,Lvl,ENT,0,1
369,264,Lvl,TH,0,1
369,270,Lvl,STG,0,1
369,288,Lvl,TE,0,1
369,302,Lvl,STSd,0,1
369,345,Lvl,Abpc,1,0
369,346,Lvl,Bi,1,0
369,347,Lvl,ABd,0,1
369,349,Lvl,ABv,0,1
369,351,Lvl,ABvm,1,0
369,352,Lvl,ABmg,1,0
369,353,Lvl,A,1,0
369,358,Lvl,AHA,1,0
369,359,Lvl,PAC2,1,0
369,361,Lvl,COp,1,0
369,362,Lvl,NLOT,1,0
369,366,Lvl,Ldi,1,1
369,367,Lvl,Ld,1,0
369,368,Lvl,Lv,1,1
370,124,SN,FEF,0,1
370,142,SN,6D,0,1
370,143,SN,F7,0,1
370,366,SN,Ldi,1,0
370,368,SN,Lv,1,0
371,3,SI,Hyp,1,0
371,50,SI,MD,1,0
371,56,SI,MDmc,1,0
371,84,SI,14r,0,1
371,89,SI,13,1,0
371,90,SI,13L,0,1
371,91,SI,13M,0,1
371,92,SI,13a,0,1
371,93,SI,32,0,1
371,94,SI,FD,1,0
371,96,SI,10m,0,1
371,99,SI,10o,0,1
371,100,SI,12,1,0
371,101,SI,12o,0,1
371,102,SI,12m,0,1
371,104,SI,12r,0,1
371,105,SI,12l,0,1
371,107,SI,11l,0,1
371,108,SI,11m,0,1
371,109,SI,9,0,1
371,113,SI,46,1,1
371,124,SI,FEF,1,0
371,125,SI,45,1,1
371,135,SI,PrCO,0,1
371,137,SI,6Vb,0,1
371,138,SI,6Va,0,1
371,142,SI,6D,1,0
371,143,SI,F7,1,0
371,152,SI,M1,1,0
371,160,SI,S1,1,0
371,167,SI,S2,1,0
371,172,SI,7,1,0
371,178,SI,PG,1,0
371,192,SI,SPL,1,0
371,201,SI,24,1,0
371,202,SI,24c,0,1
371,204,SI,24b,0,1
371,217,SI,25,1,1
371,218,SI,Insula,1,0
371,219,SI,Ig,1,0
371,226,SI,Ial,0,1
371,227,SI,Iam,0,1
371,228,SI,Iapm,0,1
371,229,SI,Iai,0,1
371,240,SI,TG,1,0
371,253,SI,EI,1,0
371,264,SI,TH,1,0
371,282,SI,TA,1,0
371,288,SI,TE,1,0
371,320,SI,OA,1,0
371,342,SI,Amyg,1,0
372,124,Sub.Th,FEF,1,0
372,142,Sub.Th,6D,0,1
372,218,Sub.Th,Insula,0,1
373,50,GPe,MD,1,0
375,82,Cd,14,0,1
375,84,Cd,14r,0,1
375,89,Cd,13,0,1
375,90,Cd,13L,0,1
375,91,Cd,13M,0,1
375,92,Cd,13a,0,1
375,93,Cd,32,0,1
375,95,Cd,10,0,1
375,96,Cd,10m,0,1
375,99,Cd,10o,0,1
375,100,Cd,12,0,1
375,101,Cd,12o,0,1
375,102,Cd,12m,0,1
375,104,Cd,12r,0,1
375,105,Cd,12l,0,1
375,106,Cd,11,0,1
375,107,Cd,11l,0,1
375,108,Cd,11m,0,1
375,109,Cd,9,0,1
375,113,Cd,46,0,1
375,123,Cd,8,0,1
375,124,Cd,FEF,0,1
375,125,Cd,45,0,1
375,142,Cd,6D,0,1
375,143,Cd,F7,0,1
375,172,Cd,7,0,1
375,176,Cd,IPL,0,1
375,181,Cd,PFG,0,1
375,182,Cd,PF,0,1
375,184,Cd,LIP,0,1
375,190,Cd,MIP,0,1
375,193,Cd,PEm,0,1
375,195,Cd,PEc,0,1
375,197,Cd,PGm,0,1
375,199,Cd,PECg,0,1
375,201,Cd,24,0,1
375,217,Cd,25,0,1
375,226,Cd,Ial,0,1
375,228,Cd,Iapm,0,1
375,229,Cd,Iai,0,1
375,232,Cd,TF,0,1
375,236,Cd,35,0,1
375,240,Cd,TG,0,1
375,270,Cd,STG,0,1
375,282,Cd,TA,0,1
375,288,Cd,TE,0,1
375,298,Cd,PIT,0,1
375,320,Cd,OA,0,1
375,322,Cd,V3,0,1
375,325,Cd,V4,0,1
375,327,Cd,V4d,0,1
375,340,Cd,V2,0,1
376,94,Cd_t,FD,0,1
376,102,Cd_t,12m,0,1
376,113,Cd_t,46,0,1
376,176,Cd_t,IPL,0,1
376,201,Cd_t,24,0,1
376,217,Cd_t,25,0,1
376,232,Cd_t,TF,0,1
376,236,Cd_t,35,0,1
376,240,Cd_t,TG,0,1
376,264,Cd_t,TH,0,1
376,270,Cd_t,STG,0,1
376,282,Cd_t,TA,0,1
376,288,Cd_t,TE,0,1
376,325,Cd_t,V4,0,1
376,340,Cd_t,V2,0,1
376,370,Cd_t,SN,1,0
376,373,Cd_t,GPe,1,0
377,109,Cd_g,9,0,1
377,113,Cd_g,46,0,1
377,123,Cd_g,8,0,1
377,172,Cd_g,7,0,1
377,176,Cd_g,IPL,0,1
377,178,Cd_g,PG,0,1
377,182,Cd_g,PF,0,1
377,193,Cd_g,PEm,0,1
377,195,Cd_g,PEc,0,1
377,206,Cd_g,23,0,1
377,232,Cd_g,TF,0,1
377,270,Cd_g,STG,0,1
377,282,Cd_g,TA,0,1
377,288,Cd_g,TE,0,1
377,298,Cd_g,PIT,0,1
377,301,Cd_g,STS,0,1
377,312,Cd_g,MT,0,1
377,314,Cd_g,FST,0,1
377,315,Cd_g,MST,0,1
377,320,Cd_g,OA,0,1
377,324,Cd_g,V3v,0,1
377,325,Cd_g,V4,0,1
377,327,Cd_g,V4d,0,1
377,340,Cd_g,V2,0,1
377,370,Cd_g,SN,1,1
377,373,Cd_g,GPe,1,0
378,100,Pu,12,0,1
378,107,Pu,11l,0,1
378,109,Pu,9,0,1
378,123,Pu,8,0,1
378,125,Pu,45,0,1
378,142,Pu,6D,0,1
378,143,Pu,F7,0,1
378,172,Pu,7,0,1
378,173,Pu,PFop,0,1
378,181,Pu,PFG,0,1
378,182,Pu,PF,0,1
378,190,Pu,MIP,0,1
378,193,Pu,PEm,0,1
378,195,Pu,PEc,0,1
378,197,Pu,PGm,0,1
378,199,Pu,PECg,0,1
378,226,Pu,Ial,0,1
378,232,Pu,TF,0,1
378,288,Pu,TE,0,1
378,298,Pu,PIT,0,1
379,84,Pu_r,14r,0,1
379,90,Pu_r,13L,0,1
379,91,Pu_r,13M,0,1
379,92,Pu_r,13a,0,1
379,93,Pu_r,32,0,1
379,95,Pu_r,10,0,1
379,96,Pu_r,10m,0,1
379,99,Pu_r,10o,0,1
379,100,Pu_r,12,0,1
379,101,Pu_r,12o,0,1
379,102,Pu_r,12m,0,1
379,104,Pu_r,12r,0,1
379,105,Pu_r,12l,0,1
379,106,Pu_r,11,0,1
379,107,Pu_r,11l,0,1
379,108,Pu_r,11m,0,1
379,109,Pu_r,9,0,1
379,113,Pu_r,46,0,1
379,125,Pu_r,45,0,1
379,135,Pu_r,PrCO,0,1
379,137,Pu_r,6Vb,0,1
379,138,Pu_r,6Va,0,1
379,142,Pu_r,6D,0,1
379,143,Pu_r,F7,0,1
379,172,Pu_r,7,0,1
379,176,Pu_r,IPL,0,1
379,181,Pu_r,PFG,0,1
379,182,Pu_r,PF,0,1
379,190,Pu_r,MIP,0,1
379,193,Pu_r,PEm,0,1
379,195,Pu_r,PEc,0,1
379,197,Pu_r,PGm,0,1
379,199,Pu_r,PECg,0,1
379,202,Pu_r,24c,0,1
379,204,Pu_r,24b,0,1
379,226,Pu_r,Ial,0,1
379,227,Pu_r,Iam,0,1
379,228,Pu_r,Iapm,0,1
379,229,Pu_r,Iai,0,1
379,232,Pu_r,TF,0,1
379,236,Pu_r,35,0,1
379,240,Pu_r,TG,0,1
379,270,Pu_r,STG,0,1
379,282,Pu_r,TA,0,1
379,288,Pu_r,TE,0,1
379,298,Pu_r,PIT,1,0
380,100,Pu_c,12,0,1
380,109,Pu_c,9,0,1
380,113,Pu_c,46,0,1
380,123,Pu_c,8,0,1
380,124,Pu_c,FEF,0,1
380,142,Pu_c,6D,0,1
380,143,Pu_c,F7,0,1
380,172,Pu_c,7,0,1
380,173,Pu_c,PFop,0,1
380,176,Pu_c,IPL,0,1
380,181,Pu_c,PFG,0,1
380,182,Pu_c,PF,0,1
380,184,Pu_c,LIP,0,1
380,190,Pu_c,MIP,0,1
380,193,Pu_c,PEm,0,1
380,195,Pu_c,PEc,0,1
380,197,Pu_c,PGm,0,1
380,199,Pu_c,PECg,0,1
380,240,Pu_c,TG,0,1
380,288,Pu_c,TE,0,1
380,298,Pu_c,PIT,0,1
380,312,Pu_c,MT,0,1
380,320,Pu_c,OA,0,1
380,325,Pu_c,V4,0,1
380,327,Pu_c,V4d,0,1
380,340,Pu_c,V2,0,1
380,373,Pu_c,GPe,1,0
381,113,Clau,46,1,0
381,123,Clau,8,0,1
381,124,Clau,FEF,1,1
381,142,Clau,6D,1,1
381,143,Clau,F7,1,1
381,182,Clau,PF,1,1
381,192,Clau,SPL,1,0
381,201,Clau,24,1,1
381,218,Clau,Insula,0,1
381,236,Clau,35,1,0
381,240,Clau,TG,1,0
381,249,Clau,ENT,1,0
381,255,Clau,28m,1,0
381,258,Clau,EC,1,0
381,298,Clau,PIT,1,1
381,335,Clau,V6,1,0
381,338,Clau,V1,1,0
381,366,Clau,Ldi,1,0
381,368,Clau,Lv,1,0
382,21,MB,LGN,1,0
382,34,MB,Pul,1,0
382,35,MB,PI,1,0
382,37,MB,PIp,1,0
382,38,MB,PIm,1,0
382,39,MB,PIl,1,0
382,40,MB,PIc,1,0
382,41,MB,PM,1,0
382,45,MB,PL,1,0
382,46,MB,PLa,1,0
382,123,MB,8,0,1
382,240,MB,TG,1,0
382,288,MB,TE,0,1
382,298,MB,PIT,0,1
382,320,MB,OA,0,1
382,338,MB,V1,1,0
382,340,MB,V2,0,1
382,366,MB,Ldi,1,0
382,368,MB,Lv,1,0
382,377,MB,Cd_g,1,0
383,50,OFC,MD,1,0
383,82,OFC,14,1,0
383,89,OFC,13,1,0
383,92,OFC,13a,1,0
383,102,OFC,12m,1,0
383,228,OFC,Iapm,1,0
383,229,OFC,Iai,1,0
383,237,OFC,36,0,1
383,239,OFC,36r,0,1
383,240,OFC,TG,1,1
383,244,OFC,TPproD,0,1
383,249,OFC,ENT,1,1
383,250,OFC,EL,0,1
383,258,OFC,EC,1,0
383,371,OFC,SI,0,1
