D99_index,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
0702_RIGHT_vnll,0.010103586,0.001561238,0.001848368,0.027784162,0.055855725,0.010432864,0.017393211,0.010749823,0.047855489,0.002862494,0.003779042,0.008350367,0.007984128,0.030156619,0.096989033,0.00336273,0.00492983,0.032547473,0.005529741,0.024726981,0.036889787,0.016379349,0.03128959,0.005618462,0.005659362,0.396129466,0.003529011,0.005475795,0.013002902,0.029254578,0.0014549,0.002423407,0.004233247,0.00413767,0.002355662,0.00275659,0.008852192,0.012311513,0.002790306,0.00504343,0.003530922,0.009953366
0703_RIGHT_dnll,0.004187174,0.000682733,0.000377921,0.031425046,0.038965205,0.003916963,0.004709137,0.002712943,0.004396698,0.00097408,0.000850384,0.005547893,0.002707117,0.030249581,0.067826958,0.000890341,0.001065779,0.00912272,0.001752493,0.013304276,0.011121607,0.01154256,0.006903321,0.003346774,0.001322421,0.298936127,0.002443101,0.001452243,0.007921261,0.005981026,0.000779974,0.000480822,0.002689484,0.001479133,0.000794483,0.000707814,0.004873632,0.004817339,0.001683692,0.001050485,0.002667668,0.001980736
0705_RIGHT_nbic,0.017050443,0.0020133,0.003122835,0.019426357,0.22116906,0.007345219,0.023818267,0.00837184,0.044796971,0.002254011,0.005170128,0.005127269,0.013607407,0.014887331,0.063812848,0.003169233,0.005811677,0.044647385,0.007572002,0.019464004,0.094363346,0.015905285,0.079404975,0.004437426,0.007796516,0.07742671,0.004053544,0.01149634,0.009730894,0.079851283,0.001606558,0.003922153,0.006221894,0.006791473,0.002291742,0.005033945,0.006439395,0.025556134,0.003131029,0.010677367,0.003270081,0.018829745
0706_RIGHT_pbgn,0.009849666,0.001417037,0.001985483,0.014222069,0.162071465,0.005223384,0.01065913,0.005409678,0.028236883,0.001641153,0.003069328,0.005363523,0.026035202,0.020127578,0.097886817,0.00208876,0.003067491,0.042571971,0.004250011,0.014768009,0.048992206,0.011156501,0.051953192,0.003789087,0.011762919,0.26636449,0.002884898,0.006415696,0.007866986,0.044033606,0.000752437,0.001127427,0.003756731,0.003247697,0.001382697,0.002424376,0.004366138,0.008410401,0.002339848,0.007642229,0.00251551,0.015188645
0708_RIGHT_riMLF,0.019269397,0.00168665,0.002536934,0.009410038,0.064255024,0.007419836,0.025798671,0.005231609,0.013839305,0.002962648,0.008127942,0.003982767,0.011628015,0.013084304,0.091180928,0.00252608,0.007130227,0.023464823,0.008077774,0.032545983,0.07557524,0.011980178,0.039385555,0.002741225,0.007232683,0.065964941,0.002607573,0.007011493,0.005548837,0.028106859,0.000987611,0.002748177,0.007130052,0.007876383,0.002564124,0.005510903,0.004461229,0.02244579,0.002668547,0.009347631,0.001750112,0.007262025
0710_RIGHT_S4,0.004879346,0.000502002,0.001315408,0.00311024,0.009259727,0.002146614,0.005170903,0.001361197,0.002614501,0.000503799,0.002021534,0.000799363,0.001371992,0.006258083,0.019081964,0.001141956,0.002124839,0.004558463,0.002111198,0.003800696,0.008196034,0.002729254,0.007355446,0.000628323,0.000913887,0.04952768,0.000778223,0.001632791,0.001577984,0,0.000373676,0.000569784,0.001075031,0.003016075,0,0.0022316,0.002682819,0.003772043,0.000918833,0.002149709,0.000402382,0.002001263
0711_RIGHT_ldtn,0.012880005,0.000667311,0.000981627,0.005336612,0.020202214,0.004605376,0.035570945,0.002975339,0.005110292,0.001768687,0.004245089,0.001224802,0.006075314,0.005216843,0.0736552,0.001249971,0.004702803,0.011480785,0.007520251,0.011052807,0.034134302,0.00455829,0.041784359,0.00072676,0.003652265,0.032989843,0.001366696,0.003038463,0.002811801,0.014742665,0.000403979,0.000909518,0.003970205,0.004116928,0.001098292,0.003356231,0.001851707,0.011865482,0.001115253,0.009363535,0.000740839,0.00501384
0724_RIGHT_Ch2,0.083144652,0.001593654,0.006288389,0.006244044,0.027717595,0.01122692,0.02133271,0.008012909,0.023675606,0.006880066,0.008936794,0.001986691,0.02186353,0.009784512,0.032867104,0.005077451,0.0189065,0.108102409,0.016252499,0.048747345,0.237284817,0.012262477,0.083092222,0.002282806,0.009566359,0.004276318,0.003290004,0.015465553,0.005908451,0.048252745,0.001703719,0.002505991,0.01314679,0.018016739,0.002686143,0.014741498,0.0057918,0.017400754,0.003061106,0.02244643,0.002643673,0.017757847
0725_RIGHT_Ch3,0.066939516,0.002202507,0.005829553,0.007447645,0.034572565,0.012839122,0.028097562,0.008067131,0.016575512,0.007672806,0.031842294,0.00353938,0.025366871,0.009396632,0.030685746,0.005609991,0.018461414,0.042675981,0.018359888,0.031336334,0.158467666,0.015815841,0.146588169,0.003496281,0.01754858,0.004777293,0.004196912,0.019783166,0.008702595,0.040552219,0.001621944,0.00278214,0.008860466,0.016366084,0.003157638,0.019414592,0.007035716,0.014544288,0.003877759,0.072558312,0.003071348,0.013977773
0726_RIGHT_Ch4-al,0.073603335,0.002067294,0.005770186,0.005972124,0.035920639,0.010235784,0.0306464,0.00711053,0.016951251,0.008181716,0.041860779,0.003355773,0.029382172,0.007990177,0.035092234,0.005026179,0.019151418,0.030995676,0.018384616,0.026646357,0.140895561,0.014358661,0.162871119,0.002892798,0.030629675,0.004994232,0.003306114,0.019248669,0.006175215,0.045625289,0.001421657,0.002869638,0.00797277,0.015963183,0.002681762,0.01702778,0.005323286,0.014286315,0.003808565,0.072808466,0.001822278,0.016595132
0727_RIGHT_Ch4-am,0.067317407,0.002015331,0.00425816,0.006871029,0.030019567,0.012895173,0.027027409,0.010186174,0.019620801,0.015366212,0.049012104,0.002360293,0.031239528,0.010734183,0.031090112,0.00697894,0.019602128,0.047644978,0.028716801,0.028076461,0.184854759,0.015838873,0.117997757,0.003000401,0.017533996,0.00717683,0.004344384,0.015712377,0.007527683,0.048134807,0.001673378,0.002215906,0.010757872,0.013831915,0.003679451,0.012622795,0.006027994,0.013853889,0.0039014,0.04740242,0.003306127,0.015247952
0728_RIGHT_Ch4-id,0.089187134,0.001853428,0.003906648,0.006148547,0.034653201,0.013093585,0.038674839,0.007426788,0.016804676,0.00757546,0.024360749,0.005009137,0.040191468,0.008531733,0.02909115,0.005737258,0.012687898,0.042613943,0.01523008,0.035632653,0.220302194,0.017578835,0.102091516,0.004332884,0.023412016,0.005006986,0.003642631,0.016569551,0.007744009,0.055792043,0.001473606,0.002332034,0.008422643,0.011559707,0.00254215,0.010353595,0.00607662,0.01799966,0.005012928,0.034729468,0.002409944,0.015069746
0729_RIGHT_Ch4-iv,0.091963443,0.002141394,0.004565798,0.006822316,0.033282794,0.014217308,0.034875053,0.008053285,0.017970749,0.008604532,0.025968124,0.004511303,0.035304097,0.009630917,0.028330903,0.006377132,0.015034738,0.042340839,0.018825509,0.035990059,0.192244407,0.0171815,0.111315653,0.00393623,0.026234899,0.005044722,0.003981517,0.018148826,0.007889484,0.045414774,0.001695459,0.002535038,0.009583793,0.013286908,0.003175154,0.012950209,0.00662727,0.01550888,0.004534897,0.048717152,0.002293283,0.013965429
0730_RIGHT_Ch4-p,0.049702111,0.001525775,0.003174996,0.006915688,0.030370261,0.016259969,0.032650288,0.006756143,0.016594394,0.004553324,0.007461675,0.005967974,0.048097115,0.009257362,0.037616515,0.00577119,0.009999631,0.047338397,0.010634577,0.062812062,0.276792019,0.014825567,0.085470595,0.003596208,0.022713159,0.009563597,0.003266333,0.014499121,0.010252003,0.072488034,0.001441291,0.002169559,0.007886876,0.009156389,0.002219332,0.007956854,0.008183327,0.016651863,0.003510195,0.02709383,0.00217666,0.014811171
0731_RIGHT_Ch1,0.098804062,0.002544368,0.005771951,0.00521613,0.022811134,0.010047608,0.021176325,0.009563775,0.029811657,0.004440241,0.013313922,0.002819457,0.017681129,0.00957467,0.029720282,0.008913113,0.019868592,0.13265634,0.011692849,0.055609511,0.196943322,0.015406404,0.069154895,0.003807555,0.010864973,0.003250329,0.004856547,0.013209763,0.009427595,0.0370385,0.002502906,0.003289852,0.01839115,0.021227765,0.004352526,0.012722293,0.006987901,0.020866894,0.003437048,0.018761928,0.005276259,0.016427032
0732_RIGHT_OT,0.056056155,0.001638957,0.0047886,0.005953074,0.029944002,0.011148366,0.027191063,0.008107492,0.01541072,0.014993785,0.105135904,0.002657272,0.026395792,0.00921212,0.025288438,0.005288317,0.016132398,0.02663889,0.02279519,0.026149994,0.137089697,0.012497448,0.152493497,0.002375616,0.0208744,0.003124134,0.003048637,0.016187593,0.005973263,0.039059164,0.001522996,0.002435026,0.008799897,0.013775002,0.002938161,0.015276133,0.005681102,0.013112785,0.003293321,0.090904193,0.001986431,0.01294873
0748_RIGHT_DR,0.034024719,0.00207091,0.002649768,0.031595732,0.053838112,0.013894386,0.039822479,0.00851347,0.012810051,0.004387415,0.010658514,0.004573274,0.012090345,0.038782003,0.10826108,0.004901848,0.008300583,0.036677823,0.012194102,0.029817791,0.073742165,0.021004514,0.054802623,0.004106394,0.007315313,0.221225842,0.004865367,0.007676765,0.010293625,0.027429618,0.001426036,0.002550398,0.007149035,0.008500109,0.00302203,0.006617024,0.009336706,0.019228403,0.004835492,0.014656671,0.003424168,0.008580618
0749_RIGHT_DTg,0.033481341,0.002513516,0.002466908,0.027781715,0.042979501,0.023752368,0.036535129,0.009343284,0.014176952,0.007442425,0.008864199,0.005901469,0.010268372,0.041214659,0.097890339,0.006811815,0.008028677,0.023585296,0.013114063,0.037649523,0.065480216,0.032195651,0.050884256,0.006554922,0.006780921,0.239825717,0.005860919,0.007114279,0.016298736,0.024788313,0.002076273,0.002942439,0.009004012,0.008257624,0.003744038,0.006000341,0.014009353,0.0197683,0.006972898,0.013096427,0.004319613,0.009266204
0750_RIGHT_cif,0.031371481,0.001778356,0.001789137,0.01517949,0.02156203,0.034852047,0.059098128,0.009090066,0.014364909,0.005930098,0.009176899,0.011389727,0.024581174,0.011188813,0.016732175,0.005433727,0.007676674,0.071323201,0.014008638,0.131267519,0.23092781,0.027101421,0.056704559,0.007462514,0.013861269,0.004066722,0.004088499,0.007712619,0.025410254,0.041595577,0.002051462,0.002120221,0.012264203,0.00571521,0.002651465,0.004179137,0.017489168,0.025114342,0.005069306,0.013115596,0.003998303,0.008177581
0751_RIGHT_cdc,0.034926659,0.001905011,0.002471209,0.013754807,0.02896829,0.025007913,0.061617006,0.008276443,0.015059099,0.004612651,0.007678004,0.008345076,0.031090812,0.012284878,0.027392628,0.00499043,0.00795326,0.081119954,0.011463242,0.069237198,0.272038019,0.021531022,0.060739992,0.005402485,0.014211055,0.005948075,0.003621926,0.010664602,0.016347789,0.044749024,0.002009534,0.002422101,0.00678875,0.007305386,0.002768834,0.005161686,0.014654733,0.026510095,0.004208188,0.014607466,0.002932263,0.009559636
0752_RIGHT_AN,0.011911858,0.002032549,0.001367919,0.023180838,0.029288728,0.016765804,0.016110447,0.007742966,0.024479807,0.003477783,0.003296791,0.006568148,0.005477683,0.056988065,0.090493406,0.005680293,0.006877899,0.023139662,0.007193062,0.024286759,0.031880704,0.020662111,0.027188956,0.005087027,0.003349325,0.441316792,0.0042885,0.003922448,0.012191262,0.012968096,0.002250849,0.002272231,0.007383049,0.005668063,0.002606356,0.003580261,0.014587912,0.017550042,0.003830328,0.005596509,0.003661443,0.006742139
0824_RIGHT_CE,0.049235182,0.001355593,0.002494535,0.004695192,0.027578395,0.009385788,0.031784205,0.00601146,0.018407877,0.005966723,0.019893693,0.003497615,0.062090812,0.006543604,0.026707448,0.004342466,0.007078413,0.037667824,0.012513479,0.029079708,0.324562159,0.01223951,0.09782148,0.002809779,0.015989854,0.004164263,0.002679497,0.011197694,0.00580573,0.084998299,0.001088272,0.001454486,0.00791606,0.006950374,0.001821875,0.005344629,0.004687685,0.014287751,0.00319455,0.023853782,0.001686047,0.016719074
0829_RIGHT_Ld,0.04009963,0.001166186,0.003311299,0.004234537,0.036697326,0.005054102,0.01916196,0.004181673,0.018118454,0.003262034,0.012321954,0.002402016,0.103653922,0.005218636,0.032094146,0.002564731,0.006726979,0.031327561,0.007499162,0.016956457,0.255903679,0.008294462,0.097330636,0.002044512,0.058271534,0.006032596,0.002103987,0.028411127,0.00444099,0.074135766,0.000796459,0.001267208,0.004960217,0.006773613,0.001326158,0.007102923,0.003053811,0.010353758,0.002004534,0.065766076,0.001293372,0.017490141
0833_RIGHT_AAA,0.067086943,0.001471638,0.005233857,0.005219632,0.038480349,0.007981509,0.021761602,0.00512428,0.014185623,0.005235276,0.020239262,0.003547674,0.047814313,0.006722084,0.032784957,0.003334033,0.008919987,0.036848795,0.010340139,0.027592712,0.202342913,0.011918661,0.116967339,0.002880626,0.039738014,0.006001915,0.002723035,0.037466478,0.005933446,0.059640231,0.000989854,0.001627425,0.005527064,0.009793068,0.001563001,0.011427211,0.004220009,0.010585489,0.00310926,0.086488049,0.001580784,0.018737378
0841_RIGHT_Lv,0.039700939,0.001095672,0.003787532,0.003811885,0.02960012,0.005094607,0.019073733,0.004164225,0.020425361,0.00323581,0.012496607,0.002573854,0.132640785,0.004715102,0.026693088,0.00256355,0.007080051,0.029255363,0.008060884,0.01696466,0.230505526,0.008538309,0.097732406,0.00222003,0.067039888,0.005082939,0.002015046,0.034827278,0.004260083,0.058534721,0.000775612,0.001231084,0.004965494,0.007584326,0.001276758,0.00836359,0.002845101,0.009010693,0.002092069,0.073130614,0.001263101,0.015187615
0846_RIGHT_COa,0.03272078,0.001344436,0.004388527,0.005584998,0.028333502,0.006363841,0.012669855,0.00370174,0.011984513,0.002097467,0.007033521,0.002097376,0.025819106,0.006714206,0.029172854,0.00294576,0.010960191,0.027754786,0.005888145,0.016859095,0.136149929,0.007965064,0.093847567,0.002072207,0.013676455,0.008387854,0.002421409,0.02696462,0.005541163,0.038161041,0.000778027,0.001306088,0.004639136,0.009130326,0.001483307,0.015125365,0.004247019,0.007858274,0.001870055,0.084206975,0.001633966,0.012346273
0853_RIGHT_ABmc,0.030947075,0.00119963,0.004453606,0.004609431,0.027796501,0.004939501,0.015059791,0.003941368,0.02270613,0.002558781,0.009241585,0.002559754,0.101367664,0.005236527,0.03479009,0.002493688,0.007130958,0.033668051,0.007104266,0.018668097,0.259869752,0.008241824,0.102787314,0.002177152,0.052941764,0.007120816,0.002208466,0.03914076,0.005450994,0.060713357,0.000749599,0.001269068,0.006065233,0.007249057,0.001202323,0.008841314,0.003006012,0.008195064,0.001819389,0.075270914,0.001520807,0.016901944
0862_RIGHT_Bi,0.039031895,0.00126786,0.004056594,0.00453099,0.028638201,0.006605868,0.01998136,0.004836244,0.020208347,0.003858946,0.013335371,0.002994369,0.123597428,0.005820603,0.030891354,0.003196183,0.007732132,0.03327794,0.008910354,0.023056022,0.242394351,0.009750903,0.10140011,0.002410893,0.046642642,0.006487522,0.002318173,0.028003481,0.005315729,0.059635842,0.000958193,0.001400152,0.005938377,0.007794612,0.001477304,0.008513582,0.003685668,0.010020145,0.002223698,0.062413182,0.001524443,0.01632722
0868_RIGHT_COp,0.023859075,0.001119775,0.003213122,0.00453045,0.021563356,0.004413152,0.012831039,0.003756815,0.022309355,0.00193989,0.007634519,0.00246079,0.110011346,0.005533373,0.026066271,0.002381275,0.005942097,0.027880123,0.00602741,0.015648987,0.223256633,0.007987619,0.084597495,0.002147318,0.042695258,0.007113916,0.001961978,0.028840751,0.005589444,0.046919793,0.000663472,0.001025456,0.005519734,0.005993654,0.001057835,0.007078968,0.003068019,0.006977895,0.0017272,0.058008427,0.001324453,0.013306774
0878_RIGHT_Abpc,0.030781747,0.001214582,0.004457935,0.004064589,0.028985557,0.00459564,0.016047131,0.004042257,0.023719399,0.002605668,0.01016748,0.002543999,0.127539375,0.004756271,0.027369947,0.002583955,0.007907623,0.032094365,0.007046793,0.016874068,0.238137807,0.008179164,0.107797749,0.002173488,0.053706759,0.005436798,0.002157042,0.032299253,0.004824145,0.064799207,0.000758224,0.001295573,0.005485275,0.007559775,0.001256079,0.009516161,0.00291706,0.008658929,0.001884052,0.076329633,0.001468375,0.016847769
0958_RIGHT_ME,0.020206706,0.00123376,0.001879373,0.008170298,0.032693432,0.007174823,0.018525081,0.003910404,0.017650717,0.002217146,0.006620987,0.002456782,0.058507136,0.008597325,0.043379845,0.002707776,0.004462814,0.035055076,0.006150352,0.022608467,0.311345713,0.00972174,0.112408908,0.002533718,0.016334716,0.008716059,0.002639777,0.012054275,0.008480447,0.132298867,0.000789083,0.00108448,0.006129218,0.003987021,0.001311319,0.003294086,0.004909049,0.010150623,0.001960504,0.013107884,0.001963507,0.030172457
0959_RIGHT_AHA,0.024572768,0.000838226,0.003508537,0.002001166,0.01965329,0.00268442,0.011525379,0.002719421,0.023199332,0.001767144,0.008436695,0.002267808,0.177550409,0.002565392,0.016999684,0.001863387,0.007575317,0.018091531,0.004821105,0.009780203,0.142888961,0.006321318,0.085616213,0.001925483,0.066856333,0.004238832,0.001346556,0.02822465,0.002836127,0.044327734,0.000511972,0.00092153,0.002656666,0.006850545,0.000826866,0.010012923,0.00165821,0.006352239,0.00135032,0.073585114,0.000867303,0.012645157
0967_RIGHT_Bmc,0.040795891,0.001236653,0.003646757,0.004684471,0.027336687,0.006663423,0.020401844,0.004706335,0.021635421,0.003709199,0.011726024,0.003043058,0.097062942,0.005955922,0.035691786,0.003145265,0.00702199,0.035867965,0.008347235,0.024081256,0.29698237,0.010026885,0.098278958,0.002531311,0.04100068,0.006656621,0.002381207,0.019314668,0.005576784,0.069430075,0.000897827,0.001390568,0.006399229,0.006975729,0.001400429,0.006824519,0.003798481,0.010736161,0.002425924,0.037956596,0.001620187,0.016570893
0971_RIGHT_CM,0.004382064,0.004179066,0.07250533,0.004573554,0.138896447,0.002636706,0.009096968,0.00929628,0.02036075,0.001434875,0.003957334,0.000754455,0.003325596,0.006458147,0.063633859,0.00311003,0.038789502,0.025356632,0.007458781,0.01013089,0.022374573,0.005314686,0.052622495,0.001018365,0.004929313,0.001780666,0.003460975,0.131665148,0.002296865,0.014972334,0.002141477,0.003934825,0.008738888,0.106865899,0.003588147,0.154640471,0.003574062,0.01252241,0.001413209,0.019985235,0.001020246,0.014199242
0988_RIGHT_Bpc,0.030109164,0.001094754,0.005112124,0.003334824,0.028885061,0.004323073,0.016336484,0.003911978,0.02217201,0.002828161,0.012267164,0.002465205,0.15647469,0.00420938,0.023010278,0.00252953,0.00922738,0.027164642,0.006910039,0.015363937,0.187972822,0.007799099,0.108699073,0.002065676,0.059508073,0.004656521,0.001876257,0.042668749,0.004000525,0.052977225,0.00075622,0.001304144,0.004384337,0.009349516,0.001234713,0.012425593,0.002661655,0.008247075,0.001906031,0.10225031,0.001274043,0.016196322
0996_RIGHT_cla,0.031289146,0.00229365,0.013016142,0.004542275,0.052583324,0.006377316,0.032795883,0.007199003,0.0198611,0.004207829,0.016576024,0.002049347,0.021323974,0.006103836,0.033732621,0.005291922,0.03471881,0.027356626,0.022076179,0.013805033,0.067414984,0.010958567,0.19574625,0.002254361,0.021128682,0.002573449,0.003094729,0.0591931,0.003985879,0.044421287,0.001515723,0.004380907,0.007855911,0.035689207,0.003267352,0.041474163,0.003752283,0.015568856,0.00254331,0.101125169,0.001394798,0.020363737
0999_RIGHT_PL-prime,0.02603484,0.001029583,0.005801056,0.002798134,0.034785825,0.003626993,0.013779827,0.003765701,0.017316007,0.002356903,0.010063223,0.001864768,0.179744666,0.003905983,0.018923289,0.002135228,0.009546136,0.022516734,0.005849671,0.012069007,0.162719362,0.006653948,0.099080971,0.001692296,0.065737959,0.004501231,0.001590897,0.067856391,0.00312038,0.046568201,0.000709242,0.001230847,0.003697976,0.010320675,0.001080144,0.013692447,0.002561978,0.007006962,0.001695472,0.114689755,0.000914175,0.016235535
1000_RIGHT_NLOT,0.021402255,0.000881907,0.005238813,0.002818587,0.024567322,0.003210615,0.009321945,0.002964758,0.015832816,0.001679156,0.007370149,0.001278094,0.062723281,0.003733986,0.016766429,0.00249909,0.009398769,0.019666485,0.005530967,0.009527101,0.124344059,0.005338427,0.108534802,0.001302613,0.034210871,0.003032853,0.00145615,0.038154236,0.003169819,0.040842834,0.000543623,0.001116326,0.003567752,0.008366662,0.001076146,0.012958791,0.002150572,0.005402123,0.001219976,0.098967861,0.000955443,0.013634218
1001_RIGHT_PAC3,0.021921983,0.00088664,0.004046966,0.003131422,0.021191852,0.00323084,0.011171321,0.003036365,0.02288204,0.001903795,0.008134215,0.001828286,0.119364816,0.003271583,0.018022403,0.001933976,0.007333121,0.024787623,0.006051339,0.012149332,0.153595203,0.006303255,0.09459847,0.001677932,0.04596784,0.003265984,0.001609659,0.032687441,0.004001687,0.046456185,0.000546908,0.001040709,0.003945636,0.006730223,0.000879537,0.009466854,0.001852806,0.005771483,0.001405253,0.075946872,0.001042103,0.013969154
1002_RIGHT_PACs,0.020663287,0.000682822,0.004057646,0.002134038,0.018190274,0.002516075,0.009980675,0.002632692,0.026401033,0.00171133,0.008244681,0.001953161,0.203689563,0.00205102,0.011562354,0.001830214,0.007100002,0.020997826,0.005015495,0.010193447,0.115988236,0.005754668,0.088241646,0.001525094,0.072479076,0.003283673,0.001223419,0.033684042,0.002749244,0.040691925,0.000459202,0.00088693,0.002664969,0.006343752,0.000791704,0.009663493,0.001323506,0.004741843,0.001320715,0.075440241,0.000786552,0.014547376
1030_RIGHT_PACo-Pir,0.016612698,0.000744527,0.003528073,0.002637695,0.017230592,0.003300083,0.00891067,0.002470388,0.015228253,0.001927202,0.007750376,0.001235771,0.069306892,0.002992823,0.014917364,0.001887612,0.006996092,0.015543612,0.004530183,0.007730636,0.083039805,0.004763212,0.079379533,0.001257778,0.028548977,0.003210655,0.001278494,0.042303137,0.002834094,0.028890374,0.00047865,0.000721709,0.00271558,0.007105006,0.000766665,0.009354886,0.001895732,0.004561657,0.00111646,0.08999079,0.000738941,0.009724015
1031_RIGHT_PAC2,0.016669474,0.000563334,0.004249805,0.00180654,0.016748178,0.001985468,0.009875284,0.001962548,0.025839809,0.001274099,0.007360815,0.00139424,0.118487934,0.001285024,0.009295161,0.001567503,0.00748273,0.018751456,0.004348939,0.009111597,0.082273892,0.004555672,0.087870101,0.001238273,0.038519493,0.001536477,0.001037345,0.035186,0.002491712,0.040255526,0.000313347,0.001204974,0.002508905,0.006002324,0.000775969,0.008841878,0.000968838,0.004753148,0.001136111,0.114380352,0.000565729,0.012599879
1032_RIGHT_MGv,0.014209164,0.00177942,0.002718446,0.012389962,0.248864356,0.007011731,0.035721736,0.00547241,0.017138913,0.002154661,0.005258483,0.003164978,0.021052203,0.010646252,0.064349609,0.003427308,0.008166209,0.037209797,0.007390198,0.019614246,0.128590912,0.011084305,0.071227319,0.00279288,0.008732659,0.014278982,0.003094283,0.009508604,0.007746938,0.094581016,0.001536039,0.004166469,0.00592991,0.009012395,0.001955181,0.005613314,0.007646311,0.037339316,0.002166157,0.008977995,0.002006531,0.017478994
1033_RIGHT_MGad,0.020114223,0.002899584,0.005339762,0.011528185,0.28086015,0.007034841,0.031901854,0.007274078,0.022088157,0.002304319,0.005262459,0.003375822,0.011309644,0.009222907,0.046949333,0.003418624,0.009110269,0.049463884,0.009325667,0.020526697,0.091997101,0.01472501,0.096973723,0.003613901,0.007452138,0.014642615,0.004428934,0.021742323,0.008262053,0.069283217,0.0016948,0.004975309,0.006638247,0.010034328,0.002462247,0.008663646,0.006640647,0.040818245,0.002612805,0.014564303,0.002433348,0.018240062
1034_RIGHT_MGm,0.019720686,0.003609901,0.00471572,0.016008201,0.258046104,0.009001503,0.033236009,0.007632291,0.021819819,0.002434704,0.005431249,0.003497287,0.012183316,0.014158791,0.073581424,0.003849712,0.009420377,0.045040381,0.009460914,0.022829919,0.092755213,0.014779848,0.082620936,0.003420004,0.007234687,0.029605782,0.004744652,0.016862469,0.008566393,0.050704623,0.001919668,0.004259456,0.008386393,0.010574441,0.003159983,0.00880444,0.010550603,0.04049759,0.002722737,0.012564662,0.002485617,0.015534813
1035_RIGHT_MGz,0.016672463,0.003138968,0.004469179,0.012774228,0.288267184,0.007568634,0.03367105,0.007747509,0.020709165,0.002243992,0.004931718,0.003298858,0.014455725,0.010451548,0.046392486,0.003443756,0.008949977,0.047163055,0.008804366,0.02127677,0.105581542,0.01342574,0.082988622,0.003302472,0.006996827,0.014571464,0.004591803,0.015491752,0.007970478,0.069492508,0.001806307,0.004867571,0.007356104,0.01158404,0.002548284,0.008492594,0.007833998,0.044859223,0.002608503,0.01079404,0.002351775,0.015967634
1036_RIGHT_MGpd,0.016629715,0.001225169,0.00274238,0.009648447,0.191822255,0.005892224,0.022912004,0.004548337,0.022161122,0.001968276,0.004960805,0.003500131,0.017824661,0.006740602,0.02650054,0.002403165,0.005548201,0.051127819,0.006732949,0.018633622,0.152516445,0.012326764,0.119694482,0.003222897,0.009539966,0.013534365,0.002797002,0.013725534,0.00902333,0.163389381,0.00089144,0.002305614,0.003815117,0.005390553,0.001377741,0.004063061,0.004469349,0.02681871,0.002096308,0.012192106,0.002268662,0.033488063
