D99_index,ac,af_l,af_r,ar_l,ar_r,atr_l,atr_r,cbd_l,cbd_r,cbp_l,cbp_r,cbt_l,cbt_r,cst_l,cst_r,fa_l,fa_r,fma,fmi,fx_l,fx_r,ifo_l,ifo_r,ilf_l,ilf_r,mcp,mdlf_l,mdlf_r,or_l,or_r,slf1_l,slf1_r,slf2_l,slf2_r,slf3_l,slf3_r,str_l,str_r,uf_l,uf_r,vof_l,vof_r
422,0.008126051,0.005236294,0.000724155,0.010659126,0.003062861,0.085491458,0.027813782,0.031626356,0.017922568,0.032615068,0.012461277,0.002498404,0.001000002,0.017071167,0.006004628,0.107813946,0.018555168,0.007724945,0.182604196,0.014804382,0.008629837,0.168766848,0.016199806,0.006353591,0.00082809,0.00105989,0.013036128,0.001346041,0.011596297,0.002878402,0.007369019,0.002194099,0.044103856,0.00718903,0.059149204,0.005721961,0.014478815,0.007016999,0.026390039,0.003016625,0.005059829,0.000992685
423,0.010370553,0.013836226,0.000860592,0.041819425,0.003334268,0.006205174,0.002042546,0.009065508,0.004649047,0.003282695,0.001146802,0.024568668,0.001544596,0.005347213,0.00239306,0.002897191,0.001079674,0.062676607,0.00511136,0.050383896,0.008210999,0.138346511,0.007904038,0.233233693,0.001609589,0.002993304,0.089979658,0.00262248,0.104311977,0.004414634,0.000933896,0.000475577,0.005131633,0.001396902,0.012306071,0.001044373,0.002797025,0.001094635,0.032763172,0.001326077,0.102584292,0.00251043
424,0.004282313,0.003316563,0.000904033,0.007148019,0.003793037,0.035701969,0.009929834,0.031518612,0.019349522,0.010113131,0.004329889,0.001266194,0.000690822,0.038208823,0.01054566,0.229225041,0.044544342,0.008984406,0.029444952,0.013246496,0.007065097,0.014958958,0.007571989,0.001751368,0.000562292,0.002215725,0.003998262,0.001631285,0.004903005,0.002435729,0.159096866,0.005645231,0.160189562,0.013333534,0.01156643,0.008545649,0.068303279,0.014052616,0.003808873,0.00168075,0.00213441,0.000966954
425,0.009067693,0.002438329,0.000706429,0.00749466,0.003225011,0.166296573,0.024079003,0.066526938,0.018691303,0.049201513,0.014766346,0.002548058,0.000985831,0.020813633,0.006695042,0.063956681,0.022410452,0.009083313,0.203121545,0.017869668,0.008840978,0.081347636,0.015602438,0.003706862,0.000654707,0.001269483,0.005140237,0.001309132,0.008906492,0.003158905,0.015878155,0.003162568,0.06779887,0.007850441,0.012726761,0.005663176,0.020779291,0.009438117,0.012202994,0.002976972,0.002897173,0.0009805
426,0.025483155,0.003278721,0.0005336,0.017170462,0.002468454,0.058308585,0.005750044,0.016805653,0.004157417,0.075002435,0.010752131,0.010494184,0.000859628,0.012352655,0.002638869,0.012886153,0.002217004,0.011086991,0.041944302,0.030232353,0.006051815,0.298328828,0.008511875,0.016179557,0.000584054,0.001428549,0.036095243,0.001166573,0.022706226,0.001951899,0.001320168,0.000770427,0.007632447,0.001577984,0.00929629,0.001001142,0.005590391,0.001763904,0.227579334,0.00293848,0.008118116,0.000733427
427,0.006243324,0.009370477,0.000996959,0.020655341,0.00390477,0.050549488,0.016525313,0.036072012,0.0226279,0.012299641,0.005754337,0.002388275,0.000959488,0.037668674,0.010268543,0.254148131,0.042710861,0.01003975,0.044973304,0.014836118,0.009425133,0.057036189,0.010146771,0.00557773,0.00071968,0.00137898,0.026015246,0.001864287,0.009846443,0.0027761,0.012011829,0.003920021,0.081706028,0.014478166,0.089542433,0.009422127,0.039437316,0.014183801,0.015116671,0.002280411,0.004813615,0.001123041
428,0.007448245,0.117355639,0.013032015,0.035404762,0.029356003,0.009908858,0.006440551,0.07592204,0.026533786,0.005811251,0.003776163,0.002106579,0.002479128,0.045862593,0.020231494,0.010020992,0.006749545,0.090266888,0.01064949,0.043213528,0.038540227,0.025027349,0.025353731,0.005963491,0.001882869,0.003878411,0.026360723,0.015546533,0.012395697,0.00878539,0.029634687,0.004217176,0.098674142,0.019821487,0.064823208,0.015275134,0.019807503,0.007272765,0.00632541,0.006022183,0.017814685,0.005183163
429,0.012325962,0.012246351,0.001262033,0.033445761,0.005918861,0.008580476,0.002942855,0.032181748,0.00802399,0.003923349,0.001914855,0.017817361,0.002364724,0.014214146,0.004534799,0.004879599,0.00196158,0.140894775,0.006515343,0.048393058,0.013034796,0.150778514,0.013267549,0.077370939,0.001831661,0.01239162,0.030342203,0.003382679,0.126147585,0.009947693,0.003380774,0.001071014,0.008298721,0.002403204,0.008504131,0.001732427,0.005625948,0.002081124,0.017810213,0.001849399,0.143997323,0.005380186
430,0.029285822,0.004659048,0.000650076,0.019462133,0.003455896,0.014920642,0.003447406,0.011595093,0.003803876,0.00901427,0.002576824,0.181768102,0.002394676,0.009554784,0.002731085,0.004390704,0.001688638,0.026268347,0.007495089,0.112499715,0.010232641,0.111741681,0.007933319,0.197687594,0.002288719,0.008444972,0.028323156,0.001614111,0.043119838,0.004185645,0.000933067,0.000579094,0.005165168,0.001819552,0.007886092,0.001102595,0.004929481,0.001808412,0.093780296,0.00218401,0.02303641,0.001349037
431,0.008168857,0.006062061,0.000691547,0.013460863,0.003126431,0.108342841,0.028932011,0.038353746,0.017445953,0.037000096,0.01392296,0.002513609,0.000979594,0.018050784,0.005832264,0.101424503,0.017188015,0.008301726,0.166553005,0.01492947,0.0090821,0.156785742,0.01567414,0.00595132,0.000777321,0.001174445,0.018360692,0.001377928,0.009580785,0.00307206,0.004429956,0.001952387,0.036889929,0.00681608,0.061135053,0.005015455,0.012941295,0.006654826,0.029965462,0.002791768,0.004870281,0.001016197
432,0.007101943,0.079277119,0.009878187,0.046702263,0.024602549,0.010580732,0.00619994,0.05502151,0.02264632,0.006065387,0.003721212,0.002212591,0.002051916,0.06958,0.022723871,0.013345793,0.00669491,0.073462566,0.011795029,0.041607745,0.035909361,0.029448597,0.02056288,0.006836831,0.001534453,0.004166423,0.032514132,0.011473316,0.014273262,0.006761807,0.046459802,0.004505598,0.112079039,0.018619862,0.067381377,0.014268693,0.033212698,0.008660383,0.008620196,0.004786491,0.019377379,0.004469864
433,0.028837436,0.005841443,0.000559867,0.029335956,0.003568157,0.012812159,0.003162234,0.008271659,0.003472916,0.004445377,0.001959926,0.05326087,0.002284932,0.011366872,0.003325413,0.003479764,0.001596225,0.028225299,0.00592727,0.177249254,0.009639017,0.131761886,0.008880136,0.128703547,0.002703942,0.003224699,0.085537253,0.001723696,0.063963809,0.003850796,0.000781721,0.000532265,0.004507131,0.001836162,0.005940476,0.001097712,0.005548016,0.001958096,0.14132279,0.001665325,0.027243759,0.001512236
434,0.009274545,0.007337934,0.000392219,0.027858692,0.002113773,0.033805098,0.005067802,0.013405508,0.004066739,0.022052887,0.004368196,0.007455962,0.000597104,0.00979327,0.002328,0.020185793,0.002516482,0.015404591,0.033519582,0.02303987,0.004458904,0.281866912,0.005431624,0.026915055,0.000493856,0.001224929,0.111470458,0.001055538,0.030801299,0.001444527,0.001121218,0.000624079,0.008464058,0.001774771,0.020963663,0.001196148,0.004315522,0.001667529,0.24262174,0.001163256,0.016492295,0.000723518
435,0.003684195,0.03486497,0.002826833,0.036119546,0.006985126,0.01198648,0.005731744,0.027509244,0.018055995,0.004940843,0.002957527,0.000992763,0.00107198,0.147512283,0.023311511,0.021371601,0.007149039,0.013382754,0.009375749,0.015653948,0.016467083,0.013447558,0.009393995,0.002498879,0.000687142,0.002317145,0.016508987,0.003266192,0.004306453,0.001885333,0.095322317,0.00587251,0.183682137,0.02112999,0.094796273,0.010976181,0.113903876,0.017027979,0.003801248,0.002503127,0.00428508,0.001288222
438,0.024556855,0.007664113,0.000777448,0.035575781,0.004753603,0.023714018,0.006087675,0.014336003,0.004270523,0.019899199,0.004660857,0.043973401,0.002138155,0.018576568,0.003855875,0.009988942,0.002453604,0.026491695,0.015801154,0.125201376,0.013411504,0.158391838,0.008724808,0.03792102,0.001519468,0.004360443,0.086623739,0.001828912,0.040634717,0.003884811,0.001431573,0.00074021,0.009974841,0.00217508,0.016325721,0.001416302,0.006629435,0.002546837,0.215426238,0.002154678,0.014835474,0.001257121
439,0.010668125,0.03112251,0.006647759,0.057225918,0.021943106,0.015296465,0.006335621,0.099973922,0.034867086,0.007139794,0.003924713,0.003415303,0.002230412,0.045001943,0.018300848,0.015648244,0.007033731,0.139772339,0.014511007,0.043070506,0.029500245,0.052411717,0.020041305,0.011528702,0.001868184,0.006199152,0.038719637,0.00912344,0.028655048,0.012560468,0.04336897,0.005818647,0.039781954,0.011454507,0.01661902,0.008672562,0.021867911,0.006893053,0.012714555,0.003646468,0.038202381,0.006117954
440,0.01801012,0.00404115,0.000382355,0.014799101,0.002034789,0.006304629,0.002008042,0.018647003,0.002357968,0.005497769,0.001485486,0.451164879,0.001591354,0.007606411,0.001702162,0.003864579,0.001009435,0.020385309,0.004183592,0.058294593,0.006106153,0.078184508,0.005592884,0.121206782,0.001588856,0.027833516,0.0188948,0.000996195,0.026754475,0.002289796,0.000800146,0.00039339,0.004347881,0.000970636,0.010560906,0.000650987,0.002772567,0.001076078,0.055922954,0.001150244,0.018711262,0.00099884
441,0.005868973,0.01201072,0.001022884,0.018850866,0.003633905,0.049673011,0.016407917,0.032621257,0.022104442,0.012244459,0.005976594,0.001685019,0.000887798,0.041346144,0.009638548,0.248521469,0.038969022,0.008422308,0.051902915,0.013662577,0.008658369,0.073931452,0.009948401,0.005250998,0.000633254,0.00139369,0.022356179,0.001674525,0.012778146,0.002607635,0.008867135,0.004031466,0.093972607,0.013425694,0.081829816,0.008242128,0.03418513,0.013143359,0.011654874,0.002196482,0.004925636,0.000982425
442,0.016600489,0.005341106,0.000379105,0.014388896,0.002162266,0.004958013,0.001618206,0.005224623,0.002127159,0.002275907,0.000929957,0.048607512,0.001609634,0.004512408,0.001664439,0.001622975,0.000745503,0.025322915,0.002560353,0.074052152,0.006070266,0.076117122,0.005920546,0.49104301,0.001874607,0.001859037,0.038587245,0.001281428,0.044939716,0.002702525,0.000551442,0.000287655,0.002984113,0.000872782,0.00484283,0.000638774,0.002386744,0.000825163,0.055777275,0.001109562,0.050938036,0.001261613
443,0.010708884,0.029134864,0.000686361,0.062042575,0.003287507,0.005819514,0.001720856,0.009224996,0.00409551,0.00263075,0.001115669,0.029217772,0.001256825,0.006469576,0.002272372,0.00382205,0.001057594,0.061770923,0.004649591,0.057923685,0.006661812,0.179648755,0.006986424,0.112605283,0.001352051,0.002608741,0.126851618,0.002073761,0.111078018,0.003493384,0.001147175,0.000475064,0.010034039,0.001346096,0.019674802,0.000953683,0.002946152,0.001098632,0.04862232,0.001029758,0.072162157,0.002053294
444,0.004464369,0.021489144,0.001653402,0.028926087,0.004568002,0.024507297,0.010689207,0.041827447,0.022511691,0.008685167,0.004450675,0.001209621,0.001088409,0.107966413,0.01921657,0.103612553,0.020330873,0.01138508,0.022410389,0.014257904,0.012888146,0.025812891,0.010989539,0.003993457,0.000766498,0.001252675,0.032853507,0.002636447,0.005486843,0.002085764,0.011498621,0.006005653,0.098688768,0.023713776,0.201847829,0.012350644,0.068935606,0.025531175,0.006372138,0.002767948,0.00452708,0.001329917
446,0.005677137,0.004108338,0.001163059,0.007435879,0.004125831,0.075659496,0.023225595,0.045020747,0.031665399,0.026619182,0.009867986,0.001425538,0.001020064,0.034788049,0.012238174,0.180364978,0.057721988,0.007910923,0.099971654,0.013117066,0.009569776,0.033490951,0.013857476,0.002054844,0.000788139,0.001903811,0.004845636,0.001910007,0.00509158,0.003676473,0.036632486,0.006240454,0.115124985,0.017237258,0.019001391,0.011246758,0.046453479,0.019810422,0.005692975,0.002919723,0.00208879,0.001216148
447,0.011118858,0.017509277,0.000675146,0.070069151,0.003815799,0.013040444,0.003601786,0.009511917,0.004297082,0.006221358,0.00153703,0.014172273,0.001074259,0.01936224,0.003459515,0.012487098,0.002021322,0.028952691,0.013051905,0.038084451,0.006761647,0.152757093,0.005950864,0.046616781,0.000952306,0.002296113,0.267191692,0.001748575,0.055586001,0.002564881,0.001522972,0.000689649,0.01476771,0.002385387,0.03293432,0.001402409,0.007303768,0.002115106,0.09726277,0.001069452,0.036074369,0.001224821
448,0.011024072,0.002763812,0.00042302,0.010792594,0.002053391,0.10514696,0.011218275,0.032033538,0.007222757,0.049432428,0.011121318,0.004814182,0.000833321,0.010009323,0.003239633,0.062620119,0.005156906,0.007721443,0.09911031,0.019371697,0.006762933,0.29591045,0.009407346,0.009782224,0.000607606,0.000959569,0.020958685,0.000974577,0.014936116,0.001939625,0.002384958,0.001065281,0.014646996,0.002704831,0.035774384,0.001601505,0.006129367,0.002832344,0.110937004,0.002201523,0.006236759,0.000653837
449,0.005438888,0.073748575,0.002532774,0.135847026,0.010649626,0.01130868,0.003901773,0.023042228,0.008701044,0.004958602,0.001979441,0.002913222,0.000837234,0.059147887,0.007996459,0.040233581,0.004248649,0.023991665,0.011736113,0.019434118,0.012900825,0.062037909,0.008715131,0.013092023,0.000671629,0.001762357,0.174774579,0.004533289,0.012575137,0.002482373,0.00465319,0.00145596,0.071003158,0.006427877,0.132383018,0.00469122,0.01439464,0.003808872,0.025912067,0.001796032,0.01201253,0.00150175
450,0.009063254,0.015464174,0.000650007,0.072556628,0.00284829,0.00820817,0.002205967,0.008961086,0.004471495,0.003840747,0.001176264,0.021154547,0.00116817,0.008059031,0.002428585,0.006417723,0.00171634,0.046524473,0.007153746,0.050954872,0.006456813,0.145158295,0.006023545,0.096134745,0.001094177,0.002178732,0.221589865,0.002023442,0.089950335,0.003139686,0.00090518,0.000467873,0.006333539,0.001757186,0.018463502,0.001116376,0.003591531,0.00144145,0.067001405,0.001084237,0.058171674,0.001647362
451,0.003377507,0.005204277,0.00124105,0.007000929,0.003774761,0.028601609,0.009688912,0.031995139,0.019054173,0.007877873,0.003713293,0.000832871,0.000666036,0.062695809,0.015730571,0.142053913,0.02221721,0.006438478,0.019819802,0.009260148,0.0072026,0.015236218,0.008186285,0.001550537,0.000515484,0.001762204,0.004669362,0.001945763,0.003411292,0.002058706,0.220825037,0.007322379,0.129792661,0.019567912,0.024018343,0.010149073,0.116996815,0.022336399,0.003577673,0.002102691,0.001839477,0.000943317
452,0.039421714,0.004257527,0.000706267,0.028365588,0.004422139,0.022001386,0.004378053,0.011097383,0.003751326,0.006372622,0.002450386,0.070918031,0.003146973,0.017055939,0.003850301,0.00423804,0.002144981,0.032860525,0.006421903,0.270462046,0.013284376,0.120325167,0.010877298,0.127397602,0.002732619,0.006262733,0.035754752,0.001822769,0.070334299,0.005162547,0.001094524,0.000565152,0.00569526,0.002257119,0.005544708,0.001364722,0.009902258,0.002345695,0.055847742,0.002029737,0.022494369,0.00180379
453,0.005157451,0.08174141,0.003637114,0.082829611,0.016154279,0.009238601,0.004300271,0.040743256,0.013442189,0.005119631,0.002648365,0.002690239,0.001177842,0.038885449,0.010666799,0.023043204,0.004914747,0.055810562,0.010160856,0.0318855,0.019885471,0.044246004,0.013101263,0.011352956,0.000988258,0.00225583,0.207876078,0.007903217,0.016432157,0.004767129,0.004603371,0.002052901,0.055840871,0.008020234,0.119657135,0.005944846,0.011288313,0.00459909,0.015632209,0.002286988,0.020179441,0.002722437
455,0.017689266,0.004408767,0.000697265,0.018791915,0.004642451,0.007719211,0.002469033,0.023166085,0.005305681,0.004537144,0.001432733,0.382077873,0.002382714,0.011818054,0.003182479,0.002903262,0.001163818,0.052845872,0.00500111,0.06682876,0.010211116,0.090382325,0.008993448,0.115044998,0.002652251,0.008043029,0.015673381,0.001707289,0.055023406,0.006174447,0.001173068,0.000770647,0.004332402,0.001604085,0.003261424,0.001048022,0.00318443,0.001858972,0.029732631,0.00168384,0.026713481,0.002245059
457,0.012475568,0.017407522,0.000591698,0.064770532,0.003026799,0.008172389,0.002030294,0.008077966,0.003837985,0.003282982,0.001216146,0.037015971,0.001233575,0.006578294,0.00221217,0.003805225,0.001101747,0.046729143,0.006081829,0.071681498,0.006464707,0.163440487,0.006195978,0.108874769,0.001202153,0.002952475,0.163484513,0.001921881,0.082552952,0.003394797,0.00078669,0.000411859,0.004972692,0.001311174,0.016551053,0.000869024,0.002968407,0.001131324,0.083699098,0.001080478,0.054887151,0.001743561
458,0.026863669,0.00697667,0.000599027,0.025065493,0.003538105,0.010985304,0.002954076,0.007416078,0.003567255,0.003811149,0.001758977,0.058560076,0.002592631,0.007353896,0.002781989,0.002623392,0.001325003,0.036358564,0.00543909,0.125511463,0.010320384,0.16698303,0.009348519,0.20942847,0.002798786,0.002728185,0.064532616,0.002036145,0.07964874,0.004345276,0.000670612,0.000426245,0.00406147,0.00157661,0.006154132,0.00104233,0.00407696,0.001524631,0.062896192,0.001896576,0.040429142,0.001831193
463,0.015812415,0.012700147,0.000520302,0.041090655,0.002540839,0.007487092,0.001990037,0.006382029,0.003101076,0.002955467,0.001186307,0.040215569,0.001612827,0.005352197,0.00189409,0.00344874,0.000923815,0.035156836,0.005648691,0.077741174,0.006542587,0.218593204,0.006512752,0.157193566,0.00174674,0.002512877,0.102549742,0.001646234,0.099767169,0.00311474,0.000701866,0.000337436,0.005385872,0.001081748,0.010603194,0.000751185,0.002709103,0.000966338,0.067245075,0.001145275,0.051360924,0.001529652
464,0.017521322,0.00623332,0.000914285,0.02506245,0.004881156,0.016185437,0.003700808,0.028096934,0.005197225,0.0141591,0.002995169,0.231265931,0.002197847,0.015099641,0.002979605,0.004888051,0.001447583,0.037518849,0.011050294,0.105231655,0.012204216,0.123181766,0.007816379,0.06647095,0.00151018,0.011783605,0.034260672,0.002075119,0.03991736,0.005635305,0.001191018,0.000647509,0.007091953,0.001973887,0.008614031,0.001217378,0.005132269,0.002114794,0.135597644,0.00152737,0.012950929,0.0016779
467,0.017841302,0.004825454,0.000808342,0.019610045,0.004527761,0.015235195,0.003269652,0.029236167,0.004746572,0.012085544,0.002337363,0.306182619,0.001766322,0.013949756,0.003271356,0.005081479,0.001339842,0.038942292,0.009173045,0.09154144,0.010076769,0.105661891,0.008180537,0.062997315,0.001786738,0.028575918,0.025334685,0.001912951,0.036991643,0.004951367,0.001026488,0.00070189,0.005558613,0.001812426,0.006257905,0.001205909,0.004910618,0.001955241,0.097576548,0.001570648,0.013173521,0.0017991
470,0.013752759,0.011136746,0.001511692,0.031007702,0.009449454,0.016003847,0.0043989,0.161087438,0.018800184,0.01502403,0.005664276,0.052843827,0.003286004,0.01806569,0.005582827,0.008059292,0.00334277,0.172305838,0.0138176,0.100733038,0.017156812,0.079870949,0.016432016,0.027814845,0.002742403,0.007923344,0.018041145,0.003282876,0.07903924,0.015237317,0.004091404,0.002183807,0.012328097,0.003140835,0.007869355,0.002191322,0.011603367,0.003436123,0.013116491,0.002109628,0.02524751,0.0056525
472,0.01340431,0.009952094,0.001400366,0.02380125,0.009358415,0.017329338,0.005164429,0.128793275,0.016075899,0.016132892,0.005522757,0.053000957,0.004704797,0.01446827,0.005665726,0.008468556,0.003880728,0.204831715,0.017431176,0.105872485,0.022130993,0.070811164,0.024721118,0.026883112,0.003850743,0.005037788,0.013939142,0.003978912,0.074195383,0.021322747,0.004099398,0.002175994,0.012257986,0.003096488,0.006108613,0.002154039,0.009677932,0.003355008,0.012274048,0.002542712,0.022160306,0.007873983
482,0.00600022,0.008822732,0.008337659,0.015635438,0.041158055,0.010949086,0.006503659,0.250024211,0.098825169,0.022437527,0.007903935,0.010400885,0.00451349,0.01570113,0.02007117,0.007744006,0.00584423,0.158286501,0.018657583,0.038059856,0.037877734,0.019982959,0.03028411,0.005263905,0.003008167,0.00774215,0.007817482,0.016435382,0.013841421,0.014268042,0.011628285,0.008386249,0.012555845,0.011712311,0.004678368,0.007047854,0.007860523,0.006639439,0.004346626,0.004734797,0.005129497,0.008016666
483,0.003877075,0.00460706,0.001117943,0.005908982,0.006610552,0.015480737,0.013282086,0.363410245,0.085975278,0.079432815,0.031860364,0.003860038,0.001795181,0.016214307,0.012350227,0.023950389,0.018628173,0.019670879,0.04737243,0.018681238,0.011796652,0.016503353,0.012309102,0.002483257,0.000927,0.002832289,0.002638171,0.002201748,0.005360983,0.003383969,0.039119391,0.019942644,0.030519072,0.00914208,0.005318607,0.004289376,0.03185828,0.016835508,0.00407163,0.002761763,0.001965487,0.001343197
484,0.006207051,0.001286075,0.000574234,0.003837808,0.004442798,0.049148445,0.064722338,0.187225842,0.059977519,0.140083011,0.063565267,0.002241126,0.00189509,0.004639813,0.005894665,0.037363785,0.028066133,0.009149742,0.170215075,0.009159947,0.017416776,0.027260597,0.024362532,0.001935443,0.001274111,0.001716773,0.002093417,0.001486346,0.004993745,0.005779662,0.004435588,0.004115019,0.017798637,0.004608457,0.00306242,0.002627281,0.005135016,0.007220679,0.004458321,0.005398415,0.00141259,0.00143377
485,0.003350986,0.003782695,0.001327624,0.004781073,0.005421263,0.029147969,0.012103539,0.319717001,0.043661086,0.035142085,0.009026711,0.00193518,0.000972327,0.027481066,0.014194473,0.066851799,0.028210361,0.011687876,0.03297504,0.009453895,0.008832127,0.013002129,0.009246146,0.001465635,0.000679665,0.001745374,0.002382938,0.00218079,0.003623604,0.002585846,0.095737212,0.021289902,0.060109403,0.01294968,0.005502115,0.006902102,0.061056167,0.023411295,0.002847223,0.002180405,0.001736795,0.00110447
486,0.031510519,0.002057499,0.001088973,0.012570749,0.006801887,0.049719555,0.023541752,0.030947144,0.015353835,0.177138258,0.12047093,0.007620366,0.003103874,0.015310801,0.009613874,0.016730107,0.009662783,0.01496638,0.067577883,0.044895049,0.02121446,0.097983727,0.037880099,0.012557197,0.002224744,0.002507927,0.008281767,0.003276845,0.020239718,0.005978752,0.002119938,0.001883785,0.012607834,0.006031124,0.007858201,0.003658988,0.009404724,0.006770427,0.048676609,0.028347747,0.005380103,0.002401026
487,0.027705234,0.00516742,0.000898128,0.018650203,0.005219696,0.007340232,0.003121944,0.01628933,0.005431347,0.004139285,0.001907122,0.344275526,0.003539151,0.008775784,0.003712243,0.002833819,0.001661858,0.047429128,0.004689267,0.096947615,0.013812234,0.099124075,0.012409773,0.112793409,0.003562568,0.005694523,0.016959927,0.002491165,0.050453706,0.006965363,0.000843731,0.000754342,0.004311942,0.002244113,0.00374226,0.001448726,0.003663537,0.002237197,0.02778619,0.002387742,0.029227011,0.002485977
488,0.019961,0.003913764,0.001009905,0.019065909,0.009730808,0.010281528,0.003829533,0.02150361,0.006797869,0.005614549,0.002548987,0.192405313,0.003606582,0.011512813,0.004813297,0.003316048,0.002343931,0.099649599,0.007110518,0.239248182,0.018608881,0.079783259,0.018437439,0.060805612,0.003213809,0.004995666,0.011436808,0.003521696,0.061448315,0.01367821,0.001052444,0.000909536,0.005941552,0.002720928,0.003109519,0.001744387,0.004763448,0.002738909,0.019315578,0.00237452,0.016367894,0.004436192
489,0.023393468,0.00421876,0.000780358,0.016705053,0.00486087,0.008776075,0.003210815,0.015786683,0.004872237,0.004967117,0.001972162,0.304765085,0.002846305,0.009856344,0.003748249,0.002752051,0.001638683,0.040960362,0.005095977,0.194055373,0.011791718,0.089083383,0.010709114,0.108156817,0.002802896,0.004540426,0.013638362,0.002156682,0.056338982,0.005543518,0.000714036,0.000650454,0.004217057,0.002242411,0.003050459,0.001383185,0.003908135,0.002221787,0.021820694,0.001952538,0.026044907,0.002017473
490,0.028000763,0.004236894,0.000826931,0.019198323,0.006403732,0.010058202,0.003881471,0.019794575,0.005586494,0.005814095,0.002390006,0.287738849,0.00346827,0.009565867,0.004139914,0.003509405,0.002210927,0.054324254,0.006958297,0.151611264,0.013795312,0.092180123,0.01309358,0.093557867,0.003743735,0.004735432,0.015275899,0.002457341,0.056976448,0.008247265,0.000856432,0.00079996,0.005318107,0.00250035,0.003486492,0.001516626,0.004434226,0.002675044,0.026326887,0.002306229,0.022010076,0.002784051
491,0.035446363,0.006191262,0.001171758,0.029864304,0.005962894,0.060065805,0.008003152,0.02580222,0.009037959,0.102845363,0.014389853,0.020420362,0.001653358,0.043428743,0.008009827,0.034729258,0.006002071,0.027954922,0.042908681,0.097541182,0.016083482,0.135600697,0.010755122,0.021221377,0.001170599,0.004276869,0.015912803,0.002085351,0.030178329,0.003066806,0.003821594,0.001831217,0.030297709,0.005602144,0.015786497,0.003260588,0.024205672,0.005960868,0.077810588,0.002542584,0.010069288,0.001234284
492,0.0208339,0.0117218,0.000126716,0.0300574,0.00364826,0.0244137,0.000573064,0.00500026,0.00230085,0.0115591,0,0.0706942,0,0.0190523,0.00446668,0.00286863,0.0019347,0.0115308,0.0147321,0.118116,0.00265486,0.235429,0.000968913,0.0438857,0,0,0.0526106,0.00295094,0.0781301,0.000176986,0,0,0.014498,0.00332872,0.0229412,0.00284666,0.00263814,0.000339556,0.159013,0.000420036,0.0235379,0
493,0.019503161,0.005238206,0.00082981,0.021493209,0.00539528,0.007145193,0.002731268,0.026072575,0.005782287,0.004191574,0.001396156,0.356074358,0.002733258,0.010012307,0.003575484,0.002595583,0.001346451,0.067011834,0.004882513,0.060345544,0.012315801,0.098525348,0.010930072,0.096452182,0.003012284,0.009320768,0.015605907,0.00206837,0.066862697,0.008046232,0.001158126,0.000955043,0.004476803,0.001936533,0.00370658,0.001182507,0.003218276,0.002213763,0.022797164,0.001736756,0.030748748,0.00273191
516,0.025808872,0.007339775,0.000791846,0.039968676,0.003801591,0.04694502,0.009214327,0.018497979,0.007049482,0.012703292,0.004141782,0.006615111,0.001415305,0.025840382,0.004830004,0.052688626,0.006989133,0.023582134,0.038875856,0.036557598,0.009463358,0.28337984,0.010030067,0.027539846,0.001100264,0.001979739,0.058372401,0.001818401,0.071217518,0.0036815,0.002281287,0.001012696,0.019590681,0.003790314,0.027864425,0.002648185,0.011549793,0.003744818,0.068135801,0.002026915,0.023882885,0.001353445
522,0.008374915,0.064359952,0.001171294,0.121082879,0.005486127,0.013082112,0.004046823,0.015636659,0.006634568,0.005613858,0.001799827,0.004202345,0.000788022,0.069824664,0.004971546,0.040482175,0.003607624,0.025062738,0.012258515,0.019069047,0.00893773,0.087942936,0.006082901,0.012509202,0.00058561,0.001843736,0.164597631,0.002736658,0.015571366,0.002444341,0.006051012,0.001155289,0.073311114,0.003964054,0.128099055,0.002862174,0.015108405,0.002821843,0.039711321,0.001174339,0.014740121,0.001145009
822,0.008738461,0.001595903,0.001577547,0.005734626,0.008930877,0.037672867,0.132653333,0.023164553,0.10509786,0.025234202,0.063359484,0.001505507,0.003224417,0.009504431,0.015001569,0.025747062,0.03767014,0.012193922,0.211457062,0.014061431,0.027576615,0.028125079,0.050026704,0.002105319,0.002330226,0.001626636,0.003012789,0.003521173,0.005143352,0.008825883,0.005826497,0.030106551,0.022163248,0.010649911,0.006921148,0.006465491,0.008939546,0.015899397,0.005640124,0.008685791,0.001492567,0.002752006
823,0.018457841,0.00065837,0.001468938,0.002753693,0.009180291,0.015470447,0.119600629,0.009040116,0.031241361,0.022145301,0.079321878,0.001626714,0.004058894,0.004039255,0.010174372,0.006083524,0.01818231,0.008497357,0.205475866,0.010811722,0.033849159,0.018423458,0.241725958,0.001484426,0.004945861,0.001386018,0.001360396,0.008573726,0.003217702,0.013474263,0.000908407,0.001892488,0.005156989,0.009354908,0.002290258,0.006224724,0.003251112,0.009025013,0.00545026,0.046281003,0.000787308,0.005091347
825,0.024941144,0.001634374,0.002428265,0.007164129,0.013335877,0.028660496,0.053171947,0.014634742,0.020799583,0.085197092,0.223514938,0.003149568,0.004269712,0.008954599,0.017629581,0.007483523,0.015295615,0.013147541,0.075668748,0.023397763,0.034244782,0.048499346,0.078231425,0.003553031,0.003916189,0.002258717,0.003891036,0.006956726,0.007557092,0.010932284,0.001584733,0.003388149,0.01054876,0.011495051,0.003801011,0.007786243,0.005332532,0.011583212,0.02428975,0.073728306,0.001937013,0.003676746
